p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	cellline
MIR181A1HG1	1.59917889482539e-57	0.319763223715811	0.757	0.733	3.99922658017933e-53	B	MIR181A1HG	mb231
SHB	1.37628121079864e-56	0.339997481525802	0.805	0.8	3.44180405196524e-52	B	SHB	mb231
SCAF111	1.56951131712634e-56	0.231871742916844	0.854	0.844	3.92503390186955e-52	B	SCAF11	mb231
CAB39	1.59910644415342e-56	0.348229868476693	0.706	0.687	3.99904539553886e-52	B	CAB39	mb231
CALM2	3.42954131340861e-56	0.149141684557534	0.975	0.971	8.57659691657225e-52	B	CALM2	mb231
DUSP61	3.76158276960229e-55	0.390840657671053	0.679	0.646	9.40696619022141e-51	B	DUSP6	mb231
LAMA31	8.86069628024037e-55	0.306889089538015	0.805	0.79	2.21588292576251e-50	B	LAMA3	mb231
CAPN21	9.13394084757161e-55	0.16650001700377	0.966	0.969	2.28421592716071e-50	B	CAPN2	mb231
LMO71	1.97967576184232e-54	0.21400878415126	0.867	0.812	4.95077314521528e-50	B	LMO7	mb231
DKC1	4.05875574680087e-54	0.404232960494186	0.601	0.565	1.01501363715996e-49	B	DKC1	mb231
ARHGAP10	7.60931544490089e-53	0.388201375595796	0.638	0.613	1.90293760646081e-48	B	ARHGAP10	mb231
ELF2	8.96009814952341e-53	0.396295550131145	0.635	0.605	2.24074134523281e-48	B	ELF2	mb231
MT2A1	1.52583543253884e-52	0.283970267332399	0.689	0.637	3.81580924969314e-48	B	MT2A	mb231
GPAT31	8.0624153312847e-52	0.386489899985399	0.626	0.584	2.01624882604768e-47	B	GPAT3	mb231
WWC2	2.69111503561951e-51	0.30127906603818	0.74	0.717	6.72994048107727e-47	B	WWC2	mb231
AHNAK	5.86627943072973e-51	0.141718318198968	0.996	0.996	1.46703916003689e-46	B	AHNAK	mb231
ERBIN	9.98857275426577e-51	0.213960859008877	0.928	0.934	2.49794227438678e-46	B	ERBIN	mb231
MICAL2	1.99390991921195e-50	0.221964616672157	0.924	0.923	4.98636992596524e-46	B	MICAL2	mb231
DPYD1	5.862849346217e-50	0.215813213218225	0.946	0.943	1.46618136450195e-45	B	DPYD	mb231
UBA1	2.61193999819203e-49	0.287368546646684	0.668	0.634	6.53193954747862e-45	B	UBA1	mb231
UBE2E31	3.13003345010034e-49	0.23876968011244	0.844	0.841	7.82758765201092e-45	B	UBE2E3	mb231
RBL1	3.7101788408565e-49	0.331235639333722	0.72	0.702	9.27841524521394e-45	B	RBL1	mb231
AP2B11	7.23942718848493e-49	0.157340511614175	0.953	0.957	1.81043595129631e-44	B	AP2B1	mb231
IL1RAPL1	1.02563359983835e-48	0.228071212652245	0.744	0.684	2.56490450647574e-44	B	IL1RAPL1	mb231
CSF11	4.43775337460646e-48	0.360409865249704	0.616	0.575	1.10979336392158e-43	B	CSF1	mb231
ARHGAP26	4.92964291680941e-48	0.310329671006814	0.781	0.773	1.2328051006357e-43	B	ARHGAP26	mb231
KAT6A	1.03837079154638e-47	0.296275973735792	0.729	0.724	2.59675767549918e-43	B	KAT6A	mb231
SCFD2	1.34919685626875e-47	0.361831700505876	0.705	0.683	3.37407149815689e-43	B	SCFD2	mb231
EIF1	3.71080611242636e-47	0.206068924942322	0.866	0.866	9.27998392595583e-43	B	EIF1	mb231
ADK	1.72950062976288e-46	0.211304615032431	0.927	0.931	4.32513517491102e-42	B	ADK	mb231
ANXA11	3.3553147433538e-46	0.348500602852517	0.657	0.64	8.39097111017919e-42	B	ANXA11	mb231
LRBA	8.41617441609684e-46	0.25386009592513	0.831	0.834	2.1047168979775e-41	B	LRBA	mb231
UBC	1.32555166518871e-45	0.223918126347807	0.862	0.863	3.31493960430394e-41	B	UBC	mb231
CDCP11	2.50478083299578e-45	0.204999906108541	0.897	0.896	6.26395590715585e-41	B	CDCP1	mb231
NIBAN2	3.46325605481282e-45	0.267241401844249	0.843	0.841	8.66091074187589e-41	B	NIBAN2	mb231
SRRM2	5.13375180006494e-45	0.170073156827409	0.949	0.955	1.28384865016024e-40	B	SRRM2	mb231
SLC16A3	1.09653011198781e-44	0.38440402884022	0.603	0.579	2.74220250405912e-40	B	SLC16A3	mb231
CD58	1.13940495469363e-44	0.344039469181429	0.654	0.636	2.84942391069784e-40	B	CD58	mb231
RASAL2	2.35131843406961e-44	0.269299185163592	0.894	0.906	5.88017713992129e-40	B	RASAL2	mb231
PTGES31	2.47055205518648e-44	0.181267447033014	0.898	0.896	6.17835657961034e-40	B	PTGES3	mb231
ITGA21	9.7446957832983e-44	0.134842139773485	0.94	0.906	2.43695352148724e-39	B	ITGA2	mb231
TACC2	1.96781543973691e-43	0.390713789079863	0.653	0.642	4.92111285169407e-39	B	TACC2	mb231
NRG11	9.2966493329786e-43	0.46407986952084	0.775	0.76	2.32490606519129e-38	B	NRG1	mb231
NEK1	2.60207066553414e-42	0.356568921903573	0.613	0.588	6.50725832036777e-38	B	NEK1	mb231
ESYT2	1.20510708415834e-40	0.196741351196587	0.858	0.86	3.01373179606319e-36	B	ESYT2	mb231
HMGB2	6.37074647964877e-40	0.381447373297933	0.657	0.65	1.59319627963057e-35	B	HMGB2	mb231
RAB31	1.22532729465269e-39	0.370791115936265	0.609	0.597	3.06429849846745e-35	B	RAB31	mb231
RALGPS21	1.47128098466681e-39	0.243087215331857	0.745	0.733	3.67937948645475e-35	B	RALGPS2	mb231
RAN1	1.55027156467114e-39	0.214863527251413	0.829	0.83	3.87691912892958e-35	B	RAN	mb231
NACA1	1.80139831284661e-39	0.214074177810422	0.822	0.821	4.50493690076681e-35	B	NACA	mb231
FRYL	1.825721803446e-39	0.163247580213692	0.912	0.918	4.56576508605775e-35	B	FRYL	mb231
TCF7L2	4.68933458617581e-39	0.26248204751218	0.828	0.831	1.17270879331085e-34	B	TCF7L2	mb231
MBNL11	5.48993971780209e-39	0.154065153161643	0.948	0.95	1.37292412462795e-34	B	MBNL1	mb231
VRK1	8.12403605030808e-39	0.2995105507805	0.723	0.719	2.03165893546104e-34	B	VRK1	mb231
TAF15	2.1223954894174e-38	0.196828941169773	0.861	0.875	5.30768663993503e-34	B	TAF15	mb231
SEPTIN9	2.34585977823329e-38	0.199407157913181	0.913	0.92	5.8665261334058e-34	B	SEPTIN9	mb231
KIRREL1	2.40980903982574e-38	0.250395426942554	0.778	0.775	6.02645044679621e-34	B	KIRREL1	mb231
7SK1	4.53478746605032e-38	0.137602514649261	0.998	0.998	1.13405964950986e-33	B	7SK	mb231
DPYSL21	1.07805268658596e-37	0.259182468553849	0.775	0.782	2.69599415861417e-33	B	DPYSL2	mb231
KRT71	1.3235868772074e-37	0.275774570810574	0.746	0.751	3.31002606252027e-33	B	KRT7	mb231
H3-3B	3.14548269251672e-37	0.205205768230426	0.837	0.84	7.8662231174458e-33	B	H3-3B	mb231
NAMPT	5.0244674988688e-37	0.295970161719913	0.719	0.709	1.25651883211711e-32	B	NAMPT	mb231
DENND5B	1.43927546028349e-36	0.270888290990028	0.776	0.78	3.59934007107695e-32	B	DENND5B	mb231
FOSL1	5.10069693075386e-36	0.249734498948593	0.807	0.807	1.27558228844293e-31	B	FOSL1	mb231
ARF61	5.89170043398365e-36	0.260000831736535	0.728	0.727	1.47339644453063e-31	B	ARF6	mb231
SH3RF21	7.15954677063184e-36	0.250024953881259	0.729	0.709	1.79045945639961e-31	B	SH3RF2	mb231
PTPRJ	9.39211850791293e-36	0.186839469943987	0.979	0.982	2.34878099645887e-31	B	PTPRJ	mb231
STK101	1.08378504440964e-35	0.221456265641703	0.778	0.774	2.71032963905963e-31	B	STK10	mb231
ZDHHC20	1.21170486669012e-35	0.298687863148375	0.644	0.633	3.03023153061865e-31	B	ZDHHC20	mb231
IL6ST	1.6155724828942e-35	0.196550492057467	0.887	0.895	4.04022366522183e-31	B	IL6ST	mb231
CCDC911	1.64869114251596e-35	0.265129770585486	0.717	0.709	4.12304680920391e-31	B	CCDC91	mb231
ZSWIM6	1.68575932500234e-35	0.240515440847632	0.853	0.871	4.21574691996586e-31	B	ZSWIM6	mb231
TMSB10	1.93302569871997e-35	0.167830170642461	0.914	0.911	4.83411066735891e-31	B	TMSB10	mb231
SH3RF1	2.80806156574217e-35	0.245355081475026	0.807	0.814	7.02240036360802e-31	B	SH3RF1	mb231
ZFX	5.34664904319137e-35	0.280651510960628	0.619	0.594	1.3370899927213e-30	B	ZFX	mb231
PPP3CA	6.01250444639645e-35	0.170201939462122	0.944	0.95	1.50360711195482e-30	B	PPP3CA	mb231
JARID2	1.33117831306239e-34	0.246573920911372	0.825	0.831	3.32901072530644e-30	B	JARID2	mb231
SH3KBP1	1.67808262918122e-34	0.179758309613424	0.748	0.709	4.19654903905638e-30	B	SH3KBP1	mb231
CTNND11	6.15710638878184e-34	0.21167290550979	0.833	0.842	1.53976916570656e-29	B	CTNND1	mb231
CHST11	7.97531236021895e-34	0.197215487794114	0.926	0.937	1.99446611504355e-29	B	CHST11	mb231
PYGB1	2.84191869036144e-33	0.196791959826877	0.794	0.781	7.1070702608559e-29	B	PYGB	mb231
FOXN3	8.80289611378551e-33	0.246399387233904	0.799	0.802	2.20142826013548e-28	B	FOXN3	mb231
WNK11	1.38695322067962e-32	0.153422723883492	0.897	0.899	3.4684926142756e-28	B	WNK1	mb231
RERE	1.68618593338636e-32	0.205111004328683	0.859	0.864	4.21681378221261e-28	B	RERE	mb231
CPD	1.69837360099163e-32	0.254764472962788	0.711	0.707	4.24729270135987e-28	B	CPD	mb231
GPHN	1.83631249383565e-32	0.233829333319911	0.839	0.839	4.5922502845842e-28	B	GPHN	mb231
NCAPD21	2.00468312671575e-32	0.250155530289174	0.771	0.777	5.01331156329074e-28	B	NCAPD2	mb231
B2M	2.02469238252845e-32	0.145034019954884	0.881	0.886	5.06335071022715e-28	B	B2M	mb231
MEF2A1	2.36913338546676e-32	0.276052519543854	0.739	0.744	5.92472877037528e-28	B	MEF2A	mb231
PICALM	2.89790962614538e-32	0.177110453043733	0.87	0.879	7.24709239306435e-28	B	PICALM	mb231
PTEN	4.78259287501039e-32	0.214294748344907	0.784	0.789	1.1960308261826e-27	B	PTEN	mb231
LASP1	5.11872659892194e-32	0.162976025750549	0.892	0.904	1.2800911478584e-27	B	LASP1	mb231
DPP9	1.71367958846451e-31	0.272434409069847	0.679	0.682	4.28556991483206e-27	B	DPP9	mb231
PDZD81	1.73070728119747e-31	0.25814646157395	0.693	0.686	4.32815276881864e-27	B	PDZD8	mb231
SH3D19	5.43823182755245e-31	0.272782519709329	0.713	0.712	1.35999301543432e-26	B	SH3D19	mb231
RCOR1	5.52471245581259e-31	0.233918083194443	0.778	0.786	1.38162009094961e-26	B	RCOR1	mb231
PHLDA11	5.5365711183649e-31	0.152526448167965	0.922	0.926	1.38458570528069e-26	B	PHLDA1	mb231
ASH1L	9.10979419854106e-31	0.163255369067574	0.897	0.912	2.27817733317115e-26	B	ASH1L	mb231
HMGN2	9.31034742277974e-31	0.193875442704873	0.854	0.859	2.32833168348876e-26	B	HMGN2	mb231
DAP	1.58827131134623e-30	0.279550485640429	0.698	0.699	3.97194889541465e-26	B	DAP	mb231
RDX	1.87116905146091e-30	0.20357830919836	0.803	0.815	4.67941956389345e-26	B	RDX	mb231
ANKRD11	4.96976023664355e-30	0.525996693432866	0.612	0.596	1.24283763997982e-25	B	ANKRD1	mb231
USP151	7.41976804252597e-30	0.200576407987444	0.744	0.739	1.85553559207489e-25	B	USP15	mb231
NPM1	2.58880885624069e-29	0.12469529195879	0.951	0.954	6.47409318768671e-25	B	NPM1	mb231
SMC1A	6.3867319657652e-29	0.1637223921151	0.907	0.915	1.59719392999856e-24	B	SMC1A	mb231
CSNK1D	6.41549391790521e-29	0.279457729645132	0.623	0.613	1.60438671898974e-24	B	CSNK1D	mb231
FRMD61	2.81194492660011e-28	0.26440804946241	0.797	0.801	7.03211187244156e-24	B	FRMD6	mb231
NPEPPS	7.64312455991902e-28	0.221395853579599	0.746	0.749	1.91139258994455e-23	B	NPEPPS	mb231
HCFC1	1.12509283685624e-27	0.259216796307357	0.647	0.642	2.81363216641009e-23	B	HCFC1	mb231
ADGRE5	1.13431588513353e-27	0.262205140275329	0.707	0.717	2.83669716554194e-23	B	ADGRE5	mb231
CAND11	1.34930050225341e-27	0.206819546873907	0.723	0.72	3.37433069603532e-23	B	CAND1	mb231
ZNF718	1.47093683083812e-27	0.301877250913853	0.627	0.621	3.67851882655997e-23	B	ZNF718	mb231
MYBL1	1.73907035242557e-27	0.333159571303111	0.617	0.609	4.34906713734588e-23	B	MYBL1	mb231
TAB2	3.3590292833346e-27	0.284955077738187	0.627	0.625	8.40026043176316e-23	B	TAB2	mb231
RPL23	3.9444546547706e-27	0.179236153871542	0.812	0.81	9.86429220065032e-23	B	RPL23	mb231
DDX10	6.90888299841965e-27	0.235663113391443	0.759	0.762	1.72777346024479e-22	B	DDX10	mb231
TGFA	7.30485627419957e-27	0.271767178920904	0.701	0.697	1.82679845705183e-22	B	TGFA	mb231
KTN11	7.47631183221962e-27	0.117616624475262	0.957	0.962	1.86967606300148e-22	B	KTN1	mb231
ARCN1	8.28800888531522e-27	0.168989932787564	0.83	0.841	2.07266526203963e-22	B	ARCN1	mb231
RSF1	1.31045124493058e-26	0.221866373116137	0.762	0.772	3.2771764733224e-22	B	RSF1	mb231
RAPGEF2	1.85101455160339e-26	0.260311233996371	0.652	0.642	4.62901719064977e-22	B	RAPGEF2	mb231
GOLGB1	1.90461691073858e-26	0.202911622499739	0.775	0.785	4.76306597037504e-22	B	GOLGB1	mb231
CEP250	7.09128078162316e-26	0.228151896691812	0.758	0.763	1.77338749786832e-21	B	CEP250	mb231
YAP1	1.09981354595378e-25	0.178539280318491	0.844	0.857	2.75041371572121e-21	B	YAP1	mb231
MORF4L1	1.29089408241244e-25	0.197157863777598	0.761	0.773	3.22826792129702e-21	B	MORF4L1	mb231
PRKDC1	1.56442916198258e-25	0.124141962031802	0.969	0.972	3.91232444828603e-21	B	PRKDC	mb231
ZFAND3	1.71275512769195e-25	0.108032220785782	0.989	0.992	4.28325802333204e-21	B	ZFAND3	mb231
NCOR21	2.45270282658747e-25	0.172674352993323	0.823	0.822	6.13371922872995e-21	B	NCOR2	mb231
SEMA3C1	3.13157354739494e-25	0.13392980816108	0.884	0.851	7.83143912732526e-21	B	SEMA3C	mb231
ASCC31	1.06560446682096e-24	0.201486227159533	0.782	0.793	2.66486365062585e-20	B	ASCC3	mb231
ENSA	1.27645530121906e-24	0.239754741911109	0.667	0.676	3.19215941728864e-20	B	ENSA	mb231
PRKAG2	1.22812300817862e-23	0.290713940510631	0.696	0.702	3.0712900188531e-19	B	PRKAG2	mb231
NET11	1.34328624222005e-23	0.25294706805485	0.664	0.668	3.3592902345439e-19	B	NET1	mb231
MON21	2.04541659773154e-23	0.213455448796065	0.707	0.709	5.11517782760704e-19	B	MON2	mb231
SLC25A37	2.18100221938741e-23	0.244151762703306	0.74	0.752	5.45425035024403e-19	B	SLC25A37	mb231
ANXA1	2.50966050140117e-23	0.142789949189933	0.926	0.945	6.27615898190404e-19	B	ANXA1	mb231
RBFOX2	2.70949732726974e-23	0.127377090945397	0.918	0.928	6.77591091603615e-19	B	RBFOX2	mb231
RPS12	3.44838285726283e-23	0.225884091887187	0.684	0.686	8.62371584944288e-19	B	RPS12	mb231
PUM3	4.20851657502842e-23	0.161384787629755	0.889	0.902	1.05246582508311e-18	B	PUM3	mb231
DIP2B	4.58510296370545e-23	0.20996411193462	0.687	0.687	1.14664254916346e-18	B	DIP2B	mb231
RPL13A	4.84869653613194e-23	0.14472472691652	0.876	0.885	1.21256202975588e-18	B	RPL13A	mb231
S100A10	5.85051293804002e-23	0.154130649695941	0.842	0.85	1.46309627554505e-18	B	S100A10	mb231
RPS6	6.45038038100714e-23	0.128148294392764	0.928	0.935	1.61311112568226e-18	B	RPS6	mb231
SPATS21	1.28471103742323e-22	0.193135058111594	0.751	0.752	3.21280536238801e-18	B	SPATS2	mb231
NSD2	1.65108891364555e-22	0.142318569361224	0.931	0.933	4.12904315524479e-18	B	NSD2	mb231
TOP1	3.0174941641111e-22	0.164843563345768	0.879	0.897	7.54614940560905e-18	B	TOP1	mb231
DDX6	5.18638545741758e-22	0.218820339611851	0.729	0.75	1.29701127519099e-17	B	DDX6	mb231
HPCAL1	6.94934503103753e-22	0.238755142244904	0.806	0.811	1.73789220536187e-17	B	HPCAL1	mb231
CCDC501	8.08062634645963e-22	0.230287310022639	0.625	0.623	2.02080303672263e-17	B	CCDC50	mb231
IQGAP1	8.14949042482717e-22	0.130540613087212	0.93	0.944	2.03802456544078e-17	B	IQGAP1	mb231
ACBD6	9.59235071175166e-22	0.215488774532214	0.712	0.718	2.39885506599485e-17	B	ACBD6	mb231
EIF4B1	1.22398027754426e-21	0.147889202693169	0.844	0.858	3.06092987808269e-17	B	EIF4B	mb231
CTNNAL1	1.93159610749915e-21	0.164776623668609	0.86	0.875	4.83053554563388e-17	B	CTNNAL1	mb231
RAP1A	1.96809146235229e-21	0.268692056522528	0.635	0.64	4.9218031290506e-17	B	RAP1A	mb231
GAS61	2.08377748627331e-21	0.212968579116826	0.688	0.683	5.21111073767229e-17	B	GAS6	mb231
KLF12	2.24907031056884e-21	0.237743858564313	0.751	0.769	5.62447503267056e-17	B	KLF12	mb231
EPHA21	4.14210002807321e-21	0.19310061997152	0.753	0.747	1.03585637502055e-16	B	EPHA2	mb231
CHD7	6.74478404450506e-21	0.238060393484826	0.708	0.715	1.68673559384982e-16	B	CHD7	mb231
ZNF292	6.95691409127485e-21	0.208367781006629	0.732	0.749	1.73978507594602e-16	B	ZNF292	mb231
GMDS-DT	1.24495571848902e-20	0.275324984982747	0.727	0.742	3.11338526079733e-16	B	GMDS-DT	mb231
RRBP1	1.30811746190705e-20	0.109915512664572	0.968	0.971	3.27134014873714e-16	B	RRBP1	mb231
MACROH2A1	1.56197580014725e-20	0.149838800714307	0.836	0.853	3.90618908100825e-16	B	MACROH2A1	mb231
MARK3	2.43049765862839e-20	0.1856585480894	0.763	0.776	6.07818854469788e-16	B	MARK3	mb231
SIL1	3.13648117470183e-20	0.212982585787815	0.703	0.709	7.84371212169435e-16	B	SIL1	mb231
E2F71	6.31485658554535e-20	0.215637673033102	0.738	0.74	1.57921933491318e-15	B	E2F7	mb231
EP4001	7.06416498248247e-20	0.170383250677023	0.781	0.796	1.76660637881922e-15	B	EP400	mb231
RPS3	8.62476704304667e-20	0.157736837623919	0.839	0.848	2.15688174212511e-15	B	RPS3	mb231
ENSG00000237813	8.96062557777382e-20	0.283823462594626	0.695	0.707	2.24087324448968e-15	B	ENSG00000237813	mb231
DLEU2	9.47394806801286e-20	0.229781329575107	0.749	0.764	2.36924493284866e-15	B	DLEU2	mb231
COL13A11	1.23964228653881e-19	0.154747539000972	0.815	0.808	3.10009743017626e-15	B	COL13A1	mb231
DOCK41	1.45257621776608e-19	0.204584813295484	0.728	0.721	3.63260260538941e-15	B	DOCK4	mb231
BTBD9	3.51665333026976e-19	0.211730051141324	0.741	0.758	8.79444664833861e-15	B	BTBD9	mb231
EIF2S3	4.38651157950935e-19	0.108082156760244	0.731	0.7	1.0969788158037e-14	B	EIF2S3	mb231
HM13	4.46919187754748e-19	0.138353244551131	0.867	0.879	1.11765550473707e-14	B	HM13	mb231
RLF	8.0425291321986e-19	0.237301549805324	0.64	0.648	2.01127568538023e-14	B	RLF	mb231
SLC27A4	9.07276987176971e-19	0.182938248418112	0.711	0.716	2.26891828953217e-14	B	SLC27A4	mb231
HYCC1	1.12609534575531e-18	0.252587665500898	0.66	0.673	2.81613924066488e-14	B	HYCC1	mb231
MLPH1	1.41748353608083e-18	0.16930142090396	0.764	0.764	3.54484282703095e-14	B	MLPH	mb231
CDK141	1.6481724022133e-18	0.224410240898272	0.6	0.58	4.12174954345501e-14	B	CDK14	mb231
GANAB	1.77843345962444e-18	0.152783682594964	0.836	0.854	4.44750639582879e-14	B	GANAB	mb231
RPS23	2.07951206382452e-18	0.176989063412785	0.731	0.736	5.20044376921235e-14	B	RPS23	mb231
SMARCA5	3.84192328302418e-18	0.178360221037899	0.702	0.706	9.60788174618687e-14	B	SMARCA5	mb231
KMT2C	5.04944376449398e-18	0.115236089214378	0.927	0.941	1.26276489662465e-13	B	KMT2C	mb231
DNMT1	6.29869270283608e-18	0.127039274273911	0.912	0.925	1.57517707112525e-13	B	DNMT1	mb231
CENPP	8.50546755393847e-18	0.262013854096833	0.747	0.761	2.12704732588893e-13	B	CENPP	mb231
MMP141	1.41043345186241e-17	0.224677892319411	0.676	0.676	3.52721197641752e-13	B	MMP14	mb231
API5	1.46852723173285e-17	0.207743569265333	0.673	0.685	3.6724929011175e-13	B	API5	mb231
SNX19	2.09011556320339e-17	0.212755733377081	0.631	0.636	5.22696100045903e-13	B	SNX19	mb231
CUL3	2.37175669269692e-17	0.187972460931059	0.687	0.7	5.93128913709645e-13	B	CUL3	mb231
WDR1	2.84971132644776e-17	0.119411309649993	0.878	0.893	7.12655808518055e-13	B	WDR1	mb231
BABAM2	4.94670710656616e-17	0.242640138172039	0.657	0.662	1.23707251321006e-12	B	BABAM2	mb231
CDK6	7.15975116897567e-17	0.18873642208436	0.902	0.917	1.79051057233744e-12	B	CDK6	mb231
TVP23C	7.54975054245673e-17	0.220347072798031	0.656	0.663	1.88804161565758e-12	B	TVP23C	mb231
HDAC4	9.63407321104081e-17	0.229938040797943	0.669	0.677	2.40928902861709e-12	B	HDAC4	mb231
P4HB	9.6708436201883e-17	0.153776354674171	0.769	0.784	2.41848457253669e-12	B	P4HB	mb231
LRP61	1.12379926234572e-16	0.200346894359314	0.679	0.688	2.81039719527418e-12	B	LRP6	mb231
COPB1	1.57013489592206e-16	0.144181546336284	0.838	0.857	3.92659334772188e-12	B	COPB1	mb231
PCGF5	2.10953044969452e-16	0.209022089217792	0.683	0.701	5.27551374859605e-12	B	PCGF5	mb231
CNOT21	2.55102996772418e-16	0.181054793029228	0.69	0.696	6.37961574328462e-12	B	CNOT2	mb231
CAMSAP2	3.9830219245241e-16	0.16895690130055	0.73	0.742	9.96074122884986e-12	B	CAMSAP2	mb231
PTBP31	5.228462022859e-16	0.1750983114377	0.799	0.824	1.30753378267658e-11	B	PTBP3	mb231
SND1	7.22999735877743e-16	0.102533836902634	0.941	0.95	1.80807773948306e-11	B	SND1	mb231
ETV6	7.34775404542741e-16	0.211414023291845	0.849	0.87	1.83752633168049e-11	B	ETV6	mb231
GNB1	7.37984886376298e-16	0.132683734631174	0.847	0.856	1.84555260384985e-11	B	GNB1	mb231
H2AZ2	8.89150491778128e-16	0.161634751469697	0.79	0.809	2.22358754983874e-11	B	H2AZ2	mb231
GNS1	1.07866826503485e-15	0.141519081777885	0.674	0.678	2.69753359719916e-11	B	GNS	mb231
OAZ1	1.09973691303961e-15	0.222633865442111	0.598	0.603	2.75022207212946e-11	B	OAZ1	mb231
UBE2D3	1.20152852340501e-15	0.13026839418296	0.83	0.847	3.00478253133126e-11	B	UBE2D3	mb231
SLC2A1	1.45005324947205e-15	0.139586213017576	0.882	0.895	3.62629316627971e-11	B	SLC2A1	mb231
KIAA0232	1.9349759859243e-15	0.193436721983665	0.667	0.677	4.8389879455995e-11	B	KIAA0232	mb231
DNAJC1	2.23819957443184e-15	0.209844562057707	0.668	0.682	5.59728949573914e-11	B	DNAJC1	mb231
ST7	2.26203101004538e-15	0.216876763539201	0.67	0.68	5.65688714992148e-11	B	ST7	mb231
CPNE81	3.00023315927351e-15	0.151176141420367	0.665	0.649	7.50298308471119e-11	B	CPNE8	mb231
LDHB1	3.86571387014312e-15	0.118099202448277	0.856	0.868	9.66737724645391e-11	B	LDHB	mb231
PDE8A1	4.21091270251844e-15	0.174281452658523	0.775	0.787	1.05306504864581e-10	B	PDE8A	mb231
AFF4	4.46581614272734e-15	0.122318706163363	0.846	0.861	1.11681130097325e-10	B	AFF4	mb231
CS	6.84122071206948e-15	0.20973528318002	0.609	0.619	1.71085247567434e-10	B	CS	mb231
KANSL1	8.86786552866605e-15	0.153700001746554	0.803	0.828	2.2176758114088e-10	B	KANSL1	mb231
USP7	9.40182954454709e-15	0.22804482284428	0.604	0.611	2.35120953250034e-10	B	USP7	mb231
WARS2-AS1	1.19832477503534e-14	0.249726148914754	0.601	0.604	2.99677059740838e-10	B	WARS2-AS1	mb231
ADNP	1.42594166768345e-14	0.153173635243767	0.745	0.762	3.56599492254277e-10	B	ADNP	mb231
PTPN12	1.44534522797157e-14	0.146326787918917	0.831	0.854	3.61451934611129e-10	B	PTPN12	mb231
RALY	1.57689939269896e-14	0.189425162527478	0.698	0.716	3.94351000126156e-10	B	RALY	mb231
IPO7	2.16569545276469e-14	0.112744348767309	0.904	0.915	5.41597118827393e-10	B	IPO7	mb231
MAGI31	6.95170304521717e-14	0.154819405969946	0.776	0.785	1.73848189754791e-09	B	MAGI3	mb231
PTPRK	8.04495195930107e-14	0.126191547720944	0.881	0.898	2.01188158598201e-09	B	PTPRK	mb231
SLC4A71	1.26675338690322e-13	0.171299029714083	0.7	0.7	3.16789686996757e-09	B	SLC4A7	mb231
ARHGDIA	1.31297790016581e-13	0.154399179041742	0.729	0.754	3.28349513273465e-09	B	ARHGDIA	mb231
RACGAP11	1.41815061818238e-13	0.236143224362779	0.649	0.666	3.54651106595049e-09	B	RACGAP1	mb231
UBB	1.7297969365804e-13	0.139305555701058	0.781	0.798	4.32587617900026e-09	B	UBB	mb231
AHR1	2.12467331059264e-13	0.136660273734992	0.743	0.741	5.31338301513007e-09	B	AHR	mb231
UBE3A	2.60691337227758e-13	0.175591835056087	0.688	0.709	6.51936896139178e-09	B	UBE3A	mb231
BTF3	3.12253667711952e-13	0.162872154742647	0.702	0.724	7.80883972214049e-09	B	BTF3	mb231
LARS1	3.20314375715698e-13	0.130410158670361	0.807	0.826	8.01042190789818e-09	B	LARS1	mb231
SBF2	3.3923750936194e-13	0.114724321787648	0.905	0.914	8.48365163412340e-09	B	SBF2	mb231
DNAJB6	3.64495487323821e-13	0.135568097095782	0.873	0.89	9.11530314699411e-09	B	DNAJB6	mb231
C11orf58	4.49512103916045e-13	0.144148416221866	0.769	0.788	1.12413986947325e-08	B	C11orf58	mb231
EHBP1	6.87261872135835e-13	0.137174126105662	0.866	0.875	1.7187044898373e-08	B	EHBP1	mb231
PPIA	7.05443205813446e-13	0.125135026128874	0.848	0.866	1.76417236909827e-08	B	PPIA	mb231
WBP111	7.32636323113201e-13	0.182999145895006	0.636	0.646	1.83217691684149e-08	B	WBP11	mb231
RBM8A1	7.37765148056161e-13	0.209391083598355	0.595	0.604	1.84500308225885e-08	B	RBM8A	mb231
